account_id,customer_id,account_type,currency,opened_on,closed_on,overdraft_limit
11970,119,credit_card,USD,2024-12-06,,0.00
11971,1928,credit_card,GBP,2025-10-19,,0.00
11972,46,current,USD,2025-02-15,,250.00
11973,1369,current,USD,2024-05-06,2025-06-06,500.00
11974,3636,current,GBP,2025-12-24,,0.00
11975,452,current,EUR,2025-04-11,,250.00
11976,1,savings,GBP,2024-12-28,2025-02-17,0.00
11977,1449,savings,GBP,2024-09-30,,0.00
11978,512,savings,EUR,2025-03-08,2026-04-30,0.00
11979,626,savings,USD,2024-02-04,,0.00
11980,1,savings,GBP,2024-11-09,,0.00
11981,407,current,EUR,2025-10-17,,1000.00
11982,1,current,GBP,2024-09-21,,2000.00
11983,76,current,USD,2024-04-26,,1000.00
11984,3,current,GBP,2024-08-04,,250.00
11985,62,current,GBP,2024-11-06,,500.00
11986,6,credit_card,GBP,2025-01-19,,0.00
11987,11,current,USD,2025-04-14,,2000.00
11988,3231,savings,EUR,2025-03-04,,0.00
11989,1797,current,USD,2024-02-12,,2000.00
11990,11,savings,GBP,2024-03-29,,0.00
11991,1,savings,GBP,2024-08-27,,0.00
11992,85,savings,USD,2025-02-02,,0.00
11993,1,credit_card,GBP,2025-11-04,,0.00
11994,16,current,GBP,2024-01-24,,1000.00
11995,97,current,GBP,2025-12-15,,0.00
11996,1,savings,GBP,2025-06-08,,0.00
11997,4,current,USD,2024-06-30,,1000.00
11998,7561,current,GBP,2024-12-03,2025-03-01,2000.00
11999,220,savings,USD,2025-09-05,,0.00
12000,41,savings,GBP,2025-11-28,,0.00
12001,1,current,GBP,2024-06-14,,500.00
12002,60,savings,GBP,2024-10-29,,0.00
12003,249,current,USD,2024-12-15,,250.00
12004,3398,savings,GBP,2025-10-15,,0.00
12005,1,current,GBP,2025-07-30,,250.00
12006,6,savings,USD,2024-02-24,,0.00
12007,32,current,GBP,2024-07-09,,1000.00
12008,35,current,GBP,2025-01-27,,500.00
12009,159,savings,GBP,2024-07-30,,0.00
12010,1,credit_card,EUR,2025-12-07,2027-04-04,0.00
12011,9,current,GBP,2025-11-16,,250.00
12012,158,credit_card,GBP,2024-11-08,,0.00
12013,6,current,USD,2024-05-24,,500.00
12014,49,credit_card,USD,2024-08-06,,0.00
12015,198,current,USD,2024-06-08,,0.00
12016,5,current,USD,2025-09-02,,2000.00
12017,14,loan,EUR,2024-04-07,,0.00
12018,22,current,EUR,2024-12-31,2025-04-27,0.00
12019,4,current,GBP,2024-12-10,,2000.00
12020,9,current,GBP,2025-11-22,2026-11-03,0.00
12021,3163,credit_card,GBP,2024-10-01,2025-02-03,0.00
12022,1,credit_card,GBP,2024-04-29,,0.00
12023,3,savings,GBP,2025-12-07,,0.00
12024,3,savings,GBP,2024-10-18,2025-10-26,0.00
12025,2,current,USD,2025-02-15,,0.00
12026,2,savings,GBP,2025-11-01,,0.00
12027,1943,current,USD,2024-05-02,,250.00
12028,4,savings,GBP,2025-10-26,,0.00
12029,11,current,USD,2024-10-26,,1000.00
12030,39,credit_card,GBP,2025-02-03,2025-05-27,0.00
12031,1,savings,GBP,2024-02-01,,0.00
12032,22,savings,GBP,2025-08-05,,0.00
12033,4047,current,EUR,2025-07-30,,1000.00
12034,667,savings,EUR,2024-07-07,,0.00
12035,4,current,GBP,2024-05-03,,500.00
12036,24,credit_card,EUR,2025-09-12,,0.00
12037,613,credit_card,GBP,2025-12-15,2026-11-12,0.00
12038,1,current,GBP,2024-03-05,,250.00
12039,279,current,USD,2025-11-04,,500.00
12040,7,credit_card,GBP,2025-12-29,,0.00
12041,713,savings,USD,2024-03-16,,0.00
12042,62,current,GBP,2024-05-20,,1000.00
12043,56,savings,EUR,2025-08-15,,0.00
12044,643,savings,GBP,2025-12-15,,0.00
12045,145,savings,GBP,2024-04-27,,0.00
12046,182,savings,EUR,2024-05-22,,0.00
12047,1,current,GBP,2024-01-09,,1000.00
12048,815,savings,EUR,2024-03-07,,0.00
12049,1,current,GBP,2025-05-07,,1000.00
12050,1,savings,GBP,2024-01-18,2025-04-08,0.00
12051,3,current,GBP,2025-07-24,,0.00
12052,4680,current,GBP,2025-09-17,2026-04-20,1000.00
12053,3084,savings,USD,2024-12-23,,0.00
12054,7,current,EUR,2025-08-01,2026-02-22,2000.00
12055,54,current,USD,2024-11-22,,1000.00
12056,4145,savings,GBP,2025-09-29,,0.00
12057,2,current,USD,2025-03-30,,250.00
12058,705,savings,GBP,2025-10-30,,0.00
12059,2781,current,GBP,2024-03-16,,250.00
12060,2,credit_card,GBP,2024-01-11,,0.00
12061,1,credit_card,USD,2024-03-20,,0.00
12062,1,savings,GBP,2024-10-24,,0.00
12063,22,credit_card,GBP,2025-10-06,,0.00
12064,2678,loan,GBP,2025-11-17,,0.00
12065,9,current,GBP,2024-11-27,,1000.00
12066,1,savings,USD,2025-12-09,,0.00
12067,1,current,GBP,2024-07-17,,250.00
12068,3,current,GBP,2025-10-26,,0.00
12069,8,current,GBP,2024-11-05,,1000.00
12070,1,current,GBP,2024-06-11,,500.00
12071,1,current,EUR,2025-09-03,,2000.00
12072,7666,current,USD,2025-07-19,,250.00
12073,10,savings,GBP,2024-08-16,,0.00
12074,82,savings,USD,2024-03-07,,0.00
12075,10,current,GBP,2024-04-26,,0.00
12076,5331,current,GBP,2025-02-09,,0.00
12077,22,current,USD,2024-03-03,,250.00
12078,1,credit_card,USD,2024-04-10,,0.00
12079,2,loan,USD,2024-11-09,,0.00
12080,14,loan,USD,2024-10-04,,0.00
12081,423,current,USD,2024-04-16,,0.00
12082,1230,savings,GBP,2024-11-30,2026-01-07,0.00
12083,597,savings,USD,2024-02-27,,0.00
12084,41,current,GBP,2024-07-26,,500.00
12085,1,current,EUR,2025-09-14,2026-10-30,500.00
12086,4813,savings,GBP,2025-07-27,,0.00
12087,1,credit_card,GBP,2025-01-30,,0.00
12088,1,current,GBP,2024-01-02,,2000.00
12089,2,current,EUR,2024-04-28,,0.00
12090,1002,credit_card,GBP,2024-07-15,,0.00
12091,177,current,USD,2025-10-12,,500.00
12092,3,current,EUR,2025-01-18,,250.00
12093,1,current,EUR,2024-11-30,,250.00
12094,34,current,GBP,2024-11-19,,0.00
12095,128,current,EUR,2025-03-26,,2000.00
12096,157,current,USD,2024-12-24,,250.00
12097,51,savings,USD,2024-12-21,,0.00
12098,5,loan,GBP,2024-08-05,,0.00
12099,269,current,GBP,2024-12-19,,1000.00
12100,158,current,GBP,2025-06-07,,1000.00
12101,2,current,USD,2025-03-18,2025-08-19,2000.00
12102,46,loan,GBP,2024-11-04,,0.00
12103,3444,savings,EUR,2025-07-04,2025-12-02,0.00
12104,176,credit_card,EUR,2025-08-01,,0.00
12105,1160,current,GBP,2024-01-06,,1000.00
12106,53,current,EUR,2024-08-06,,250.00
12107,21,savings,EUR,2025-03-16,,0.00
12108,558,loan,GBP,2024-03-10,,0.00
12109,1,current,EUR,2024-11-16,2025-09-28,500.00
12110,6,current,GBP,2024-06-08,,2000.00
12111,2,savings,GBP,2024-12-21,,0.00
12112,40,credit_card,GBP,2025-11-18,,0.00
12113,425,loan,USD,2024-08-10,,0.00
12114,96,savings,USD,2025-12-18,,0.00
12115,567,credit_card,EUR,2025-07-15,,0.00
12116,2508,current,GBP,2024-03-14,,250.00
12117,3,credit_card,USD,2024-06-29,,0.00
12118,663,savings,GBP,2024-11-05,,0.00
12119,10,savings,USD,2024-07-14,,0.00
12120,1,current,GBP,2024-10-22,,0.00
12121,2,savings,GBP,2025-04-22,,0.00
12122,58,savings,GBP,2025-04-18,,0.00
12123,4,credit_card,GBP,2024-08-13,,0.00
12124,252,savings,GBP,2025-08-10,,0.00
12125,1,savings,USD,2025-05-29,,0.00
12126,1,savings,GBP,2025-10-18,,0.00
12127,18,savings,EUR,2025-03-02,,0.00
12128,117,savings,GBP,2024-11-14,,0.00
12129,1,current,USD,2024-05-18,,250.00
12130,79,current,GBP,2025-01-12,,250.00
12131,843,savings,USD,2025-08-02,,0.00
12132,44,savings,USD,2025-06-08,,0.00
12133,4,current,EUR,2024-09-10,,2000.00
12134,1,current,GBP,2025-10-06,,0.00
12135,269,current,GBP,2024-04-19,,250.00
12136,1,current,GBP,2024-07-14,,1000.00
12137,2045,current,GBP,2025-08-28,,2000.00
12138,539,savings,GBP,2024-09-14,,0.00
12139,415,loan,GBP,2024-04-02,2024-11-08,0.00
12140,3702,current,GBP,2025-02-03,,2000.00
12141,10,savings,GBP,2025-11-24,2026-08-14,0.00
12142,8551,savings,GBP,2024-04-30,,0.00
12143,697,current,EUR,2024-10-28,,500.00
12144,65,current,GBP,2024-04-18,,1000.00
12145,6,loan,GBP,2024-07-07,,0.00
12146,18,savings,USD,2025-04-27,,0.00
12147,8,current,GBP,2025-06-11,,2000.00
12148,1,loan,GBP,2025-03-24,,0.00
12149,1,current,GBP,2024-05-05,,2000.00
12150,50,loan,GBP,2024-01-29,,0.00
12151,21,loan,GBP,2025-11-16,,0.00
12152,52,savings,GBP,2024-10-02,,0.00
12153,5,current,USD,2025-11-03,,2000.00
12154,33,savings,USD,2024-01-21,,0.00
12155,5,current,GBP,2025-07-01,,250.00
12156,1,credit_card,USD,2024-07-27,,0.00
12157,10,savings,USD,2025-04-24,,0.00
12158,498,current,GBP,2025-06-09,,1000.00
12159,1,current,GBP,2025-09-09,,250.00
12160,3,savings,GBP,2025-03-04,,0.00
12161,1,current,GBP,2025-01-07,,2000.00
12162,5,current,GBP,2025-02-02,,2000.00
12163,2326,savings,GBP,2025-08-10,,0.00
12164,1,credit_card,USD,2024-01-14,,0.00
12165,15,credit_card,EUR,2025-05-14,,0.00
12166,235,savings,GBP,2024-01-03,,0.00
12167,1,current,GBP,2024-06-12,,2000.00
12168,74,current,GBP,2025-08-05,2026-09-30,0.00
12169,1,credit_card,GBP,2025-01-08,,0.00
12170,1490,savings,GBP,2025-04-22,,0.00
12171,6,current,GBP,2025-06-02,,2000.00
12172,1,current,GBP,2025-04-20,,1000.00
12173,7,current,GBP,2025-02-13,,250.00
12174,59,loan,GBP,2024-07-28,,0.00
12175,5,current,USD,2025-12-04,,0.00
12176,8,savings,GBP,2024-03-24,,0.00
12177,1865,savings,EUR,2025-02-23,,0.00
12178,6,savings,GBP,2025-10-10,,0.00
12179,164,current,GBP,2025-10-11,,1000.00
12180,3,current,GBP,2025-03-07,,2000.00
12181,1,current,GBP,2024-10-01,,0.00
12182,967,savings,GBP,2024-02-24,,0.00
12183,4,savings,GBP,2025-06-03,,0.00
12184,84,current,GBP,2024-04-20,,500.00
12185,1832,current,EUR,2024-04-01,,0.00
12186,2,loan,GBP,2025-08-01,,0.00
12187,1,credit_card,GBP,2024-02-19,2024-12-16,0.00
12188,3125,loan,GBP,2025-04-03,,0.00
12189,68,savings,GBP,2025-03-31,,0.00
12190,1,credit_card,GBP,2025-07-16,,0.00
12191,4,current,EUR,2024-05-10,,1000.00
12192,14,current,GBP,2025-12-30,,2000.00
12193,4,savings,EUR,2025-10-28,,0.00
12194,5707,savings,GBP,2025-01-04,,0.00
12195,27,current,GBP,2024-04-01,,250.00
12196,51,current,USD,2024-07-02,,0.00
12197,31,credit_card,GBP,2025-01-08,,0.00
12198,1,current,GBP,2025-01-11,,2000.00
12199,149,credit_card,GBP,2025-04-21,,0.00
12200,8,current,GBP,2024-06-16,,0.00
12201,1423,savings,GBP,2025-10-07,,0.00
12202,2,savings,GBP,2024-01-09,,0.00
12203,2,savings,EUR,2025-02-19,,0.00
12204,49,savings,GBP,2024-06-20,,0.00
12205,2,current,USD,2024-06-21,2024-11-13,1000.00
12206,25,current,GBP,2024-12-05,,2000.00
12207,7246,savings,GBP,2024-01-06,,0.00
12208,1,savings,GBP,2025-06-09,,0.00
12209,94,savings,GBP,2025-01-04,,0.00
12210,7,loan,GBP,2025-05-30,,0.00
12211,4,savings,GBP,2024-05-01,,0.00
12212,1348,savings,USD,2025-01-10,2026-03-14,0.00
12213,38,loan,EUR,2024-08-22,,0.00
12214,1,savings,GBP,2024-06-18,,0.00
12215,7138,savings,GBP,2024-03-25,,0.00
12216,179,current,USD,2024-12-14,,2000.00
12217,20,current,GBP,2024-10-19,,250.00
12218,2396,current,EUR,2025-08-29,,1000.00
12219,9,savings,GBP,2025-12-28,2027-04-23,0.00
12220,5,current,USD,2025-05-17,,500.00
12221,1,credit_card,GBP,2024-06-06,,0.00
12222,15,current,GBP,2024-01-01,,1000.00
12223,45,current,EUR,2024-04-03,,2000.00
12224,932,savings,GBP,2024-01-14,,0.00
12225,86,current,GBP,2025-04-15,,2000.00
12226,3746,current,USD,2025-06-09,,0.00
12227,48,current,EUR,2025-05-26,,250.00
12228,40,savings,GBP,2025-01-14,,0.00
12229,4342,savings,USD,2024-09-06,,0.00
12230,139,savings,USD,2024-08-01,,0.00
12231,109,credit_card,EUR,2025-08-09,,0.00
12232,2,credit_card,GBP,2024-07-21,2025-09-06,0.00
12233,49,savings,GBP,2025-04-12,,0.00
12234,763,current,GBP,2025-12-06,,250.00
12235,519,current,EUR,2024-03-15,,250.00
12236,1957,savings,GBP,2024-04-15,,0.00
12237,48,current,USD,2024-02-07,2024-03-19,500.00
12238,6429,savings,EUR,2025-03-08,,0.00
12239,5578,savings,EUR,2024-11-26,,0.00
12240,1,savings,USD,2025-01-12,,0.00
12241,1,current,GBP,2025-09-30,2026-09-23,0.00
12242,7,current,EUR,2024-07-23,,250.00
12243,88,savings,GBP,2024-09-21,,0.00
12244,3,savings,GBP,2025-05-27,,0.00
12245,2,current,EUR,2025-06-14,,0.00
12246,1,savings,GBP,2025-05-01,,0.00
12247,2,current,USD,2024-05-24,,250.00
12248,15,loan,GBP,2025-06-04,,0.00
12249,1,current,GBP,2024-11-30,,250.00
12250,79,savings,GBP,2024-10-25,,0.00
12251,1,savings,GBP,2024-02-10,,0.00
12252,5,current,GBP,2024-05-27,,2000.00
12253,150,credit_card,EUR,2024-12-18,,0.00
12254,1,savings,USD,2025-08-12,,0.00
12255,5384,current,EUR,2024-12-04,,0.00
12256,55,savings,USD,2025-09-24,2026-01-19,0.00
12257,10,savings,GBP,2024-07-27,,0.00
12258,892,credit_card,GBP,2025-01-17,,0.00
12259,110,savings,GBP,2024-09-25,,0.00
12260,5,loan,GBP,2024-03-05,,0.00
12261,1,loan,GBP,2024-07-19,,0.00
12262,8672,savings,GBP,2024-03-12,,0.00
12263,7,credit_card,EUR,2025-07-03,,0.00
12264,7,savings,EUR,2024-05-11,,0.00
12265,2,savings,EUR,2024-03-06,,0.00
12266,20,current,GBP,2025-04-27,,2000.00
12267,10,savings,GBP,2024-02-07,,0.00
12268,3,loan,EUR,2024-08-04,2025-08-08,0.00
12269,5,credit_card,GBP,2024-05-10,,0.00
12270,7,current,USD,2024-06-28,,1000.00
12271,2,current,GBP,2024-08-11,2025-08-10,0.00
12272,13,savings,USD,2025-03-03,,0.00
12273,68,savings,GBP,2024-07-17,,0.00
12274,349,savings,GBP,2024-06-28,,0.00
12275,2,current,EUR,2024-03-23,,1000.00
12276,17,current,GBP,2025-05-03,,2000.00
12277,22,credit_card,GBP,2025-09-07,,0.00
12278,499,credit_card,EUR,2024-10-03,,0.00
12279,60,savings,GBP,2025-08-06,,0.00
12280,1917,loan,EUR,2024-05-12,,0.00
12281,14,current,GBP,2024-12-13,,250.00
12282,1810,current,USD,2024-01-23,,250.00
12283,1,current,USD,2024-06-30,,250.00
12284,30,credit_card,GBP,2025-02-24,,0.00
12285,1240,current,EUR,2025-09-12,,2000.00
12286,13,current,EUR,2025-05-19,,0.00
12287,437,savings,GBP,2024-04-01,2025-05-03,0.00
12288,380,current,GBP,2025-02-26,,2000.00
12289,4,savings,USD,2025-03-09,,0.00
12290,2,current,GBP,2024-01-16,,2000.00
12291,8,current,GBP,2024-10-01,,1000.00
12292,1,savings,GBP,2024-01-22,,0.00
12293,4036,savings,USD,2024-10-24,,0.00
12294,67,current,GBP,2024-10-01,,500.00
12295,29,current,EUR,2025-06-26,,250.00
12296,3,current,USD,2025-06-25,,500.00
12297,4,savings,GBP,2025-05-14,,0.00
12298,1,savings,GBP,2024-12-01,,0.00
12299,1,current,GBP,2024-01-18,,500.00
12300,1,savings,GBP,2024-11-11,,0.00
12301,5,credit_card,EUR,2024-07-20,,0.00
12302,1,savings,USD,2025-12-17,,0.00
12303,2,loan,GBP,2024-02-05,,0.00
12304,204,credit_card,GBP,2025-04-15,,0.00
12305,323,savings,GBP,2025-06-26,,0.00
12306,5,current,USD,2024-11-05,,2000.00
12307,135,current,GBP,2025-12-27,,500.00
12308,22,savings,GBP,2024-02-13,,0.00
12309,1550,savings,GBP,2024-02-26,,0.00
12310,3,current,GBP,2025-06-03,,250.00
12311,15,current,USD,2024-07-15,2025-06-12,250.00
12312,34,savings,USD,2025-06-25,,0.00
12313,332,savings,EUR,2025-10-15,,0.00
12314,3,current,EUR,2025-11-24,,500.00
12315,145,current,GBP,2025-04-05,,250.00
12316,1,savings,GBP,2024-10-03,,0.00
12317,337,savings,GBP,2024-02-17,,0.00
12318,1908,current,EUR,2025-08-30,,2000.00
12319,208,credit_card,GBP,2024-09-30,2025-11-02,0.00
12320,45,loan,GBP,2025-09-12,,0.00
12321,93,current,GBP,2025-07-06,,250.00
12322,6,current,USD,2024-06-26,,1000.00
12323,910,credit_card,GBP,2024-09-05,,0.00
12324,802,current,GBP,2024-01-31,,500.00
12325,43,savings,GBP,2024-12-29,,0.00
12326,1,current,GBP,2025-05-21,,250.00
12327,2735,credit_card,GBP,2024-04-22,,0.00
12328,751,current,GBP,2024-12-07,,250.00
12329,4100,savings,EUR,2025-10-21,,0.00
12330,4071,savings,GBP,2024-12-22,,0.00
12331,10,savings,GBP,2024-05-05,,0.00
12332,241,current,GBP,2025-07-03,,250.00
12333,31,current,USD,2025-08-29,,2000.00
12334,2,credit_card,GBP,2024-02-13,2025-05-31,0.00
12335,2,current,GBP,2025-08-31,,2000.00
12336,17,current,GBP,2024-12-21,,500.00
12337,6,current,GBP,2025-05-28,,250.00
12338,317,savings,USD,2024-03-07,,0.00
12339,256,current,GBP,2025-12-09,,1000.00
12340,23,savings,EUR,2024-05-29,,0.00
12341,1,current,GBP,2024-02-02,,0.00
12342,3,loan,GBP,2024-12-25,,0.00
12343,16,credit_card,EUR,2024-01-23,,0.00
12344,1,credit_card,EUR,2024-01-16,,0.00
12345,210,savings,GBP,2024-09-29,,0.00
12346,4,current,EUR,2025-05-01,,500.00
12347,7,current,GBP,2024-09-26,,2000.00
12348,451,current,GBP,2025-05-19,,0.00
12349,10,current,USD,2025-01-07,,1000.00
12350,3398,credit_card,EUR,2025-12-16,,0.00
12351,2,savings,USD,2025-05-31,,0.00
12352,1,credit_card,GBP,2025-01-23,,0.00
12353,4,savings,USD,2025-03-22,,0.00
12354,1476,current,GBP,2024-06-01,,500.00
12355,4,savings,EUR,2024-05-22,,0.00
12356,267,credit_card,USD,2024-01-05,,0.00
12357,1068,current,GBP,2025-08-25,,250.00
12358,6181,savings,GBP,2025-10-07,,0.00
12359,1106,current,GBP,2025-01-19,,250.00
12360,3623,savings,GBP,2024-02-17,2024-07-04,0.00
12361,4,current,GBP,2024-01-22,,0.00
12362,3401,credit_card,GBP,2025-07-17,2026-01-05,0.00
12363,1,savings,GBP,2025-02-17,,0.00
12364,82,loan,GBP,2025-05-01,,0.00
12365,1336,current,USD,2024-01-20,2025-05-08,1000.00
12366,464,savings,GBP,2025-11-16,,0.00
12367,127,current,GBP,2025-01-08,,2000.00
12368,1,savings,GBP,2024-08-07,,0.00
12369,4145,current,EUR,2024-08-09,,2000.00
12370,114,current,GBP,2024-08-07,2025-11-10,500.00
12371,6,current,GBP,2025-05-24,,0.00
12372,14,current,GBP,2024-04-14,,1000.00
12373,566,credit_card,GBP,2024-09-13,,0.00
12374,2,current,USD,2024-05-27,,1000.00
12375,625,current,GBP,2025-11-08,,1000.00
12376,4899,savings,USD,2025-10-30,,0.00
12377,12,current,GBP,2024-11-05,2025-12-26,0.00
12378,36,credit_card,GBP,2025-03-08,,0.00
12379,5947,credit_card,EUR,2024-11-02,2025-11-23,0.00
12380,1,current,USD,2025-03-19,,250.00
12381,1,credit_card,GBP,2025-05-10,,0.00
12382,37,current,GBP,2024-12-23,,250.00
12383,26,current,USD,2024-09-08,,2000.00
12384,942,savings,GBP,2024-04-21,,0.00
12385,149,current,GBP,2024-04-20,,0.00
12386,789,current,GBP,2025-06-23,,250.00
12387,14,savings,GBP,2024-10-19,2024-11-30,0.00
12388,1,current,EUR,2025-12-24,,0.00
12389,55,savings,USD,2025-11-30,,0.00
12390,51,savings,EUR,2025-11-12,,0.00
12391,1,credit_card,GBP,2024-08-25,,0.00
12392,4326,savings,GBP,2024-05-19,,0.00
12393,1160,current,EUR,2024-10-12,,0.00
12394,17,current,GBP,2024-06-08,2024-11-23,500.00
12395,169,savings,GBP,2024-01-31,,0.00
12396,45,credit_card,USD,2024-09-01,,0.00
12397,13,loan,GBP,2024-01-28,,0.00
12398,209,loan,USD,2024-04-18,,0.00
12399,159,savings,GBP,2024-12-14,,0.00
12400,1,current,GBP,2025-07-07,,250.00
12401,58,savings,GBP,2025-04-07,,0.00
12402,2164,current,GBP,2025-10-27,,1000.00
12403,686,savings,GBP,2024-03-31,,0.00
12404,38,loan,USD,2025-03-13,,0.00
12405,10,savings,USD,2025-09-15,,0.00
12406,42,current,GBP,2024-11-18,,1000.00
12407,1,credit_card,GBP,2025-04-08,,0.00
12408,15,credit_card,GBP,2025-08-04,,0.00
12409,3,savings,EUR,2025-08-12,,0.00
12410,9,savings,USD,2024-01-21,,0.00
12411,8,savings,GBP,2024-04-26,,0.00
12412,2,savings,GBP,2024-11-09,,0.00
12413,276,savings,EUR,2025-12-30,,0.00
12414,41,current,GBP,2024-01-14,,1000.00
12415,59,savings,GBP,2024-10-23,,0.00
12416,735,credit_card,GBP,2024-05-10,,0.00
12417,655,current,GBP,2025-05-28,,2000.00
12418,593,loan,GBP,2025-10-18,2026-08-11,0.00
12419,383,current,GBP,2024-11-30,,1000.00
12420,723,current,USD,2024-09-14,,250.00
12421,2,loan,GBP,2024-05-06,,0.00
12422,1762,current,USD,2024-11-13,,2000.00
12423,54,savings,EUR,2024-12-11,,0.00
12424,57,savings,GBP,2024-01-23,,0.00
12425,4,current,GBP,2025-12-29,,500.00
12426,1,credit_card,GBP,2024-06-10,2025-08-13,0.00
12427,7,current,USD,2024-10-21,,1000.00
12428,1,savings,USD,2025-06-12,,0.00
12429,6,current,GBP,2025-09-08,,250.00
12430,3017,savings,GBP,2024-05-19,,0.00
12431,63,current,EUR,2024-02-11,2024-12-30,500.00
12432,1888,current,USD,2024-04-26,,0.00
12433,1,current,GBP,2024-07-27,,500.00
12434,168,current,GBP,2025-11-16,,500.00
12435,18,savings,GBP,2025-01-18,,0.00
12436,44,savings,USD,2024-12-22,2026-02-18,0.00
12437,25,current,GBP,2025-01-30,,0.00
12438,971,credit_card,GBP,2025-06-25,,0.00
12439,790,savings,USD,2025-09-08,,0.00
12440,1,current,GBP,2024-10-13,,1000.00
12441,110,loan,GBP,2024-05-27,,0.00
12442,41,savings,USD,2025-07-21,,0.00
12443,461,savings,GBP,2024-12-17,,0.00
12444,13,current,EUR,2024-11-03,,500.00
12445,462,current,GBP,2024-11-14,,250.00
12446,60,savings,GBP,2024-04-23,,0.00
12447,1,credit_card,GBP,2024-12-08,,0.00
12448,8,savings,USD,2025-11-23,,0.00
12449,1,current,USD,2025-09-18,,500.00
12450,391,current,EUR,2025-04-20,,1000.00
12451,1,current,GBP,2025-10-12,,2000.00
12452,662,current,GBP,2025-10-12,2026-07-22,500.00
12453,12,current,USD,2025-11-07,,1000.00
12454,1,current,GBP,2025-03-10,,500.00
12455,20,loan,GBP,2025-07-10,,0.00
12456,40,current,GBP,2024-12-05,,1000.00
12457,53,savings,GBP,2025-06-20,,0.00
12458,12,current,GBP,2025-01-01,,500.00
12459,1,current,GBP,2024-12-14,,500.00
12460,15,current,USD,2024-03-10,,250.00
12461,1749,current,GBP,2025-03-08,,0.00
12462,79,current,EUR,2024-03-16,,2000.00
12463,113,credit_card,USD,2024-05-09,,0.00
12464,63,current,GBP,2025-06-14,,0.00
12465,11,credit_card,GBP,2025-11-26,,0.00
12466,306,current,GBP,2025-05-17,,250.00
12467,35,current,USD,2025-07-10,,0.00
12468,2005,loan,GBP,2025-08-01,,0.00
12469,830,savings,GBP,2024-12-05,,0.00
12470,25,savings,USD,2024-03-16,,0.00
12471,4,current,GBP,2025-03-30,,250.00
12472,27,current,GBP,2025-06-07,,250.00
12473,1,savings,GBP,2024-07-06,,0.00
12474,19,current,GBP,2024-01-17,,250.00
12475,71,current,GBP,2024-12-07,,0.00
12476,118,loan,GBP,2024-11-06,,0.00
12477,85,current,GBP,2024-03-10,,250.00
12478,677,current,GBP,2024-11-11,,250.00
12479,1,current,GBP,2025-11-02,2026-11-25,2000.00
12480,22,credit_card,EUR,2024-11-17,,0.00
12481,7,current,EUR,2024-11-05,,1000.00
12482,2,credit_card,EUR,2024-03-11,,0.00
12483,2,current,GBP,2024-06-09,,250.00
12484,75,current,GBP,2025-10-28,,0.00
12485,8,savings,EUR,2024-01-23,,0.00
12486,1,savings,USD,2025-02-16,,0.00
12487,38,credit_card,GBP,2025-06-10,,0.00
12488,14,savings,USD,2024-08-24,2025-07-14,0.00
12489,14,loan,EUR,2025-11-07,,0.00
12490,100,current,GBP,2024-08-04,,250.00
12491,314,loan,GBP,2024-07-12,,0.00
12492,280,credit_card,USD,2025-05-05,,0.00
12493,1041,savings,GBP,2024-11-02,2024-12-17,0.00
12494,7,savings,USD,2024-04-17,,0.00
12495,706,credit_card,EUR,2025-08-03,,0.00
12496,3,current,USD,2025-01-08,,1000.00
12497,4551,savings,GBP,2024-05-12,,0.00
12498,137,savings,EUR,2024-08-07,,0.00
12499,58,current,GBP,2024-02-09,,500.00
12500,17,loan,EUR,2025-04-13,,0.00
12501,933,current,GBP,2024-10-20,,1000.00
12502,1,current,GBP,2025-07-20,2025-11-23,500.00
12503,6,current,GBP,2025-03-10,,500.00
12504,451,current,USD,2024-01-05,,2000.00
12505,67,loan,USD,2025-03-26,,0.00
12506,1,credit_card,GBP,2025-07-21,,0.00
12507,6,current,EUR,2024-09-08,,0.00
12508,7,current,GBP,2025-04-22,,250.00
12509,9,current,GBP,2025-12-06,,500.00
12510,461,current,USD,2024-09-13,,0.00
12511,48,current,GBP,2024-12-06,,500.00
12512,326,current,USD,2025-07-20,,2000.00
12513,452,savings,GBP,2024-02-23,,0.00
12514,648,savings,GBP,2024-08-05,,0.00
12515,112,current,GBP,2025-11-17,,2000.00
12516,662,current,GBP,2025-10-11,,250.00
12517,1,current,GBP,2024-12-21,,500.00
12518,380,savings,GBP,2025-02-21,,0.00
12519,156,current,USD,2025-01-30,,1000.00
12520,1231,credit_card,USD,2024-05-16,,0.00
12521,1,savings,GBP,2024-12-06,,0.00
12522,2510,current,GBP,2025-01-01,,250.00
12523,581,credit_card,EUR,2025-11-02,,0.00
12524,1846,savings,GBP,2025-05-30,,0.00
12525,134,savings,EUR,2024-06-16,,0.00
12526,66,current,GBP,2024-02-12,,250.00
12527,2,current,USD,2025-11-12,,0.00
12528,9,current,EUR,2025-09-29,,2000.00
12529,1178,current,USD,2024-03-29,,1000.00
12530,32,current,USD,2024-03-26,,500.00
12531,69,savings,GBP,2024-11-29,,0.00
12532,44,current,GBP,2024-03-20,,2000.00
12533,45,current,GBP,2025-02-26,,2000.00
12534,7670,current,GBP,2024-05-08,,1000.00
12535,53,current,GBP,2025-12-16,,0.00
12536,5,savings,GBP,2025-12-09,,0.00
12537,28,savings,EUR,2025-11-01,,0.00
12538,1,current,GBP,2024-08-10,,2000.00
12539,135,savings,GBP,2025-12-31,,0.00
